PC1,PC2,PC3,PC4
0.2971571440638878,0.5057933692700827,-0.03167646155378965,0.08732027771321167
0.1478299802540679,-0.08838091593495076,0.47545066300495326,-0.8273695544605197
-0.2859778633942976,0.4081623778564547,-0.3246962053646397,-0.21804757151388243
-0.011110698112931375,-0.018112528564390225,-0.7612307396470787,-0.46095592268372043
-0.02494056240311393,0.6836812411570868,0.18890882216725238,0.014558808450721827
-0.44373342961801016,-0.00536814377744077,0.08975688279892274,-0.1450741558118379
0.4524854569161346,-0.2101749726447642,-0.18116902361581627,0.04689490970771218
-0.45055975166120044,0.03934528754032379,0.10417354277527652,-0.028281507554635044
0.450187267650475,0.23720637355880161,0.025024404789906307,-0.15346738265021387
